S No,College_Code,College_Name,College_Type,Region,District,Place,COED,Affliate_Univ,ESTD,Branch,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BC_A_BOYS,BC_A_GIRLS,BC_B_BOYS,BC_B_GIRLS,BC_C_BOYS,BC_C_GIRLS,BC_D_BOYS,BC_D_GIRLS,BC_E_BOYS,BC_E_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS,FEE
899,NOVA,"NOVA COLLEGE OF ENGG. AND
TECHNOLOGY",PVT,AU,WG,"JANGAREDDYG
UDEM",COED,JNTUK,2005,CSE,169131,169131,173540,173540,173554,173554,169163,169163,169169,169169,,169131,169142,169142,169163,169163,,,35000
900,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",PVT,AU,WG,ELURU,COED,JNTUK,2008,AID,37942,37942,125910,125910,135136,135136,60838,60838,57775,74893,37942,87450,82144,82144,90986,90986,45069,40697,45900
901,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",PVT,AU,WG,ELURU,COED,JNTUK,2008,CIV,145606,145606,146402,160732,145606,145606,167758,167758,155499,164516,145606,145606,158666,158666,145606,155008,142200,155810,45900
902,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",PVT,AU,WG,ELURU,COED,JNTUK,2008,CSC,50795,54561,168976,169677,172159,173522,143302,143302,76129,77229,50795,54561,69909,69909,96148,96148,61257,72615,45900
903,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",PVT,AU,WG,ELURU,COED,JNTUK,2008,CSE,37260,39357,108192,108192,150447,150447,54399,54399,68572,70028,114268,114268,67063,67063,92424,111284,56390,52678,45900
904,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",PVT,AU,WG,ELURU,COED,JNTUK,2008,CSM,47015,47015,145812,170568,166331,166331,106854,106854,77020,77079,153949,153949,67886,67886,103877,129547,61954,56795,45900
905,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",PVT,AU,WG,ELURU,COED,JNTUK,2008,CSO,61901,65827,78499,171431,68625,68625,89304,124592,85199,88273,61901,65827,74646,74646,102358,102358,58093,62858,45900
906,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",PVT,AU,WG,ELURU,COED,JNTUK,2008,ECE,76262,79706,172826,172826,146874,146874,116840,116840,106791,106791,76262,150729,78302,87235,118917,151703,84038,82535,45900
907,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",PVT,AU,WG,ELURU,COED,JNTUK,2008,EEE,97730,110630,170041,171563,106800,110630,137221,163444,131721,140254,102788,110630,105699,110630,97730,144885,167749,108641,45900
908,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",PVT,AU,WG,ELURU,COED,JNTUK,2008,MEC,169131,169131,169131,169131,169131,169131,169131,169131,169131,169131,,169131,169131,169131,169131,169131,166061,,45900
909,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2002,AIM,49241,49241,170242,170242,53273,53273,132875,132875,91809,91809,49241,49241,55769,68354,69105,69105,35558,65050,45700
910,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2002,CIC,64778,64778,64778,67861,64778,67919,166262,166262,93591,107888,64778,64778,82398,92415,162364,162364,66355,61034,45700
911,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2002,CIV,142631,142631,148007,148007,142631,142631,142631,142631,147760,147760,142631,142631,142631,159377,142631,151577,133189,132883,45700
912,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2002,CSD,52103,60526,160374,160374,56074,60526,58877,61619,77598,77598,52103,60526,57280,78990,137357,137357,58005,37957,45700
913,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2002,CSE,26807,27808,88663,116002,99703,105320,60024,60483,45069,61248,104696,104696,40441,40441,65127,94197,32868,28516,45700
914,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2002,CSM,50046,56329,50386,56329,51521,56329,84089,117030,77013,77284,50046,74802,51073,75365,97358,97358,58279,56474,45700
915,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2002,CST,41640,41640,171839,171839,41640,41640,95176,95176,76754,98106,41640,41640,56939,56939,104267,104267,41034,50320,45700
916,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2002,ECE,59150,60377,172295,172295,149299,149299,85808,117015,88485,97069,65902,66893,89405,89405,166661,166661,59083,70610,45700
917,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2002,ECT,76716,76716,170305,170305,78302,78302,111962,149856,102277,109831,76716,76716,94887,107805,85494,85494,79590,72964,45700
918,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2002,EEE,117131,117131,117131,117131,117131,117131,168132,168132,169099,169099,147805,147805,157817,157817,161789,161789,118750,97268,45700
919,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2002,INF,32618,47752,157484,157484,32618,170393,91658,91658,66548,69699,32618,47752,62053,62053,123216,123216,39556,69365,45700
920,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2002,MEC,147000,147000,157053,157053,152746,152746,167435,167435,166528,166528,147000,147000,147000,147000,147000,147000,114014,,45700
921,SCPB,SRI VISHNU COLLEGE OF PHARMACY,PVT,AU,WG,BHIMAVARAM,COED,AU,1997,PHD,125997,125997,125997,125997,125997,125997,125997,125997,125997,125997,125997,125997,125997,125997,125997,125997,,,60300
922,SCPB,SRI VISHNU COLLEGE OF PHARMACY,PVT,AU,WG,BHIMAVARAM,COED,AU,1997,PHM,169131,169131,173540,173540,173554,173554,169163,169163,169169,169169,,169131,169142,169142,169163,169163,,,60300
923,SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,AID,13237,19938,49455,119686,64290,114584,30068,63257,19073,19938,13237,29388,30311,30311,29666,115235,19304,15415,70000
924,SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,AIM,15634,17450,55665,110765,111157,111157,34562,34562,18275,26451,15634,17450,22637,22637,38025,105543,19419,15773,70000
925,SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,CIC,18439,20776,78917,120527,18928,134696,46249,46249,23396,35047,18439,20776,18439,22009,43010,43010,20271,21580,70000
926,SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,CIV,108029,108029,172301,172301,112086,143702,144730,144730,139616,139616,159326,166612,108029,166086,154741,156157,117627,87741,70000
927,SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,CSB,21382,21382,81088,81088,85169,116592,38552,54868,31902,37041,21382,21382,36214,36214,43969,43969,25027,26484,70000
928,SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,CSE,9017,10698,28212,30805,97437,100535,9912,13511,9502,13226,9017,25258,9017,10698,17715,20622,9752,7771,70000
929,SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,CSG,16439,20269,94989,132556,108495,139011,58185,58185,33238,38073,69253,69253,22670,22670,54140,54140,27466,29299,70000
930,SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,ECE,21598,21598,69725,72615,171208,171208,41129,74834,33556,33556,21598,65743,36123,45144,61870,61870,27170,20415,70000
931,SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,EEE,49497,49497,125481,171844,149378,170368,114113,114113,72775,87336,52148,52148,53559,53559,115994,152010,54142,31306,70000
932,SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,INF,16181,16181,66882,66882,170169,170169,31295,31295,22828,22828,37317,37317,30603,30603,49565,56700,18363,14002,70000
933,SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,MEC,86476,123893,170063,170928,86476,149095,159144,169045,138131,156314,89327,123893,98025,167082,161961,167362,102750,129723,70000
934,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,AID,68024,75190,162773,162773,72767,75190,106134,106134,93352,95586,68024,113308,104190,111067,96321,96321,63737,73698,35000
935,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,AIM,73628,73628,120284,165884,73857,135290,142219,142219,94534,94534,96024,96024,77819,109116,73628,167164,72643,73765,35000
936,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,CIV,144054,144054,162968,162968,159249,165344,165448,168563,168396,168396,144054,144054,149181,149181,144054,144054,145985,112149,35000
937,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,CSC,71397,71397,168976,168976,164429,164429,111849,152810,90531,115641,71397,71397,108709,113596,113706,113706,54844,60068,35000
938,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,CSD,62336,62825,133243,159987,64711,64711,167749,167749,84551,84551,75401,75401,69208,69208,151860,151860,65304,70028,35000
939,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,CSE,43991,48448,140039,140039,152123,152123,78718,78718,56630,56630,44276,128003,60202,69408,152425,152425,40942,39768,35000
940,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,CSEB,86573,86573,89902,89902,90409,90409,153616,153616,116660,116660,86573,86573,111293,157283,128553,128553,85523,68461,35000
941,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,ECE,87073,92928,170286,170938,169814,169814,162989,162989,103977,104443,135240,135240,128677,128677,160067,167020,92389,88377,35000
942,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,EEE,132704,148202,132704,148202,132704,148202,157729,167232,160363,160363,132704,148202,145235,148202,142814,148202,152380,95903,35000
943,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,INF,58235,58235,171888,171888,58235,58235,98359,140788,71428,71428,58235,58235,69355,124608,75816,164154,62330,48651,35000
944,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,MEC,158000,158000,164406,164406,165344,165344,167919,167919,165255,165255,169131,169131,158000,158000,158000,161262,145977,149811,35000
945,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,RBT,105320,105320,105320,131136,105320,129743,166167,166167,131784,131784,105320,105320,160558,160558,105320,105320,126154,145797,35000
946,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,AU,WG,BHIMAVARAM,GIRLS,JNTUK,2001,CAD,,9686,,156333,,153965,,37090,,20622,,25681,,13554,,123158,,9880,70000
947,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,AU,WG,BHIMAVARAM,GIRLS,JNTUK,2001,CIV,,86113,,165738,,119266,,109588,,132664,,,,156989,,133148,,139321,70000
948,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,AU,WG,BHIMAVARAM,GIRLS,JNTUK,2001,CSC,,13506,,123350,,139388,,53381,,26097,,,,19359,,73327,,11089,70000
949,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,AU,WG,BHIMAVARAM,GIRLS,JNTUK,2001,CSE,,6223,,24878,,71899,,11819,,7438,,6359,,7332,,15813,,6289,70000
950,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,AU,WG,BHIMAVARAM,GIRLS,JNTUK,2001,CSM,,13501,,73937,,93101,,24823,,17275,,74565,,17089,,58508,,14604,70000
951,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,AU,WG,BHIMAVARAM,GIRLS,JNTUK,2001,ECE,,19795,,86291,,169456,,46622,,30343,,21414,,27238,,61853,,21621,70000
952,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,AU,WG,BHIMAVARAM,GIRLS,JNTUK,2001,EEE,,45706,,170796,,45706,,70684,,53065,,,,49964,,144301,,48521,70000
953,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,AU,WG,BHIMAVARAM,GIRLS,JNTUK,2001,INF,,15135,,64018,,146808,,26678,,20176,,52678,,19676,,39544,,16833,70000
954,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,AU,WG,BHIMAVARAM,GIRLS,JNTUK,2001,MEC,,50483,,156596,,89159,,136660,,139355,,,,112802,,168160,,116285,70000
955,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,CAD,12091,16013,52080,53286,165839,165839,33184,51646,18771,18771,12091,16013,12091,16013,25568,25568,16692,19926,60000
956,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,CIV,84304,84400,173076,173076,112067,129815,113225,113225,142489,147264,133310,133310,117872,133635,116186,116186,118453,81811,60000
957,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,CSB,14963,22552,67787,109460,76671,122624,32758,39076,37643,37643,74715,74715,29442,29442,42102,42102,18658,22666,60000
958,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,CSE,8396,11157,20711,30069,57921,135555,12304,13290,11604,12627,15903,15903,8396,11157,14566,21661,10933,11593,60000
959,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,CSM,14784,14784,41638,82345,166824,166824,26453,26453,18856,20189,14784,14784,16683,18610,24994,83536,16016,9333,60000
960,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,ECE,23845,30410,74203,114232,159165,171459,48883,50428,35143,35203,46193,127148,29883,37162,78392,82982,29113,33925,60000
961,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,EEE,49485,50829,143847,172531,164273,164273,75990,75990,76247,76247,49485,50829,62514,62514,92837,92837,58634,88812,60000
962,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,INF,17346,20291,61328,115035,170141,170141,41715,47071,25061,25061,33816,33816,18336,26351,32052,76501,20083,22017,60000
963,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,MEC,50341,92075,64076,169724,81852,165577,104330,115324,122564,134094,50341,100092,112802,112802,130102,130102,61022,89985,60000
964,VSVP,SRI VASAVI INST. OF PHARM. SCI.,PVT,AU,WG,"TADEPALLIGUD
EM",COED,AU,2005,PHM,90479,90479,90479,90479,93352,93352,90479,90479,90479,90479,90479,90479,90479,90479,90479,90479,,,39700
965,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2001,AIM,28176,28785,144043,171683,167474,167474,79490,99001,48855,51937,116173,116173,43871,43871,86054,96361,28948,30736,63000
966,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2001,CAI,31366,31366,165193,169217,171105,171105,65192,75649,54651,54651,31366,31366,44903,48380,162292,162292,30960,33037,63000
967,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2001,CIV,117319,117319,117319,120930,148363,148363,141486,141486,163090,163090,155686,155686,159037,159037,117319,158599,148086,136918,63000
968,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2001,CSE,16775,20387,55335,62677,62053,172159,36733,39066,36247,36247,38628,38628,23490,23490,64731,64731,19596,15652,63000
969,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2001,CST,27386,27386,87235,98548,91424,105977,50453,50453,36703,36703,27386,31737,27386,34251,73676,162367,31509,24714,63000
970,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2001,ECE,34987,34987,111616,118152,137548,137548,79444,79444,63146,63146,34987,56030,49485,49949,104246,133260,34487,32444,63000
971,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2001,ECT,42617,42617,158540,158540,43096,43096,95770,95770,75898,96432,42617,42617,68537,70990,42617,129360,37630,46168,63000
972,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2001,EEE,80133,80133,170452,170452,80133,80133,163928,163928,114842,114842,80133,80133,83566,84009,142895,142895,78260,92643,63000
973,VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,"TADEPALLIGUD
EM",COED,JNTUK,2001,MEC,151625,151625,151625,172625,151625,151625,156982,156982,152543,152543,151625,151625,151625,153122,161246,161246,149954,153425,63000
974,WISE,"WEST GODAVARI INSTT OF SCIENCE
AND ENGINEERING",PVT,AU,WG,NALLAJERLA,COED,JNTUK,2008,AID,58634,58634,172656,172656,150818,150818,58634,169456,148075,148075,58634,58634,58634,168806,58634,58634,,144730,35000
975,WISE,"WEST GODAVARI INSTT OF SCIENCE
AND ENGINEERING",PVT,AU,WG,NALLAJERLA,COED,JNTUK,2008,CSE,81088,91143,170257,170257,170209,172308,168010,168010,155629,162148,81088,91143,148430,151220,155155,155155,131137,125102,35000
976,WISE,"WEST GODAVARI INSTT OF SCIENCE
AND ENGINEERING",PVT,AU,WG,NALLAJERLA,COED,JNTUK,2008,ECE,58335,110338,153398,162737,58335,160302,78575,135290,126384,154245,58335,110338,154215,159005,58335,110338,,,35000
977,WISE,"WEST GODAVARI INSTT OF SCIENCE
AND ENGINEERING",PVT,AU,WG,NALLAJERLA,COED,JNTUK,2008,MEC,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,130500,,,35000
978,ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,SVU,ATP,"ANANTAPURAM
U",COED,JNTUA,2008,CIV,143302,143302,152101,152101,167051,167051,143302,156414,164563,164563,143302,143302,165164,165164,143302,168755,,,35000
979,ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,SVU,ATP,"ANANTAPURAM
U",COED,JNTUA,2008,CSD,61639,61639,65597,65597,126627,126627,93357,93357,94500,94500,61639,78471,103064,103064,110693,119540,77722,56218,35000
980,ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,SVU,ATP,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,43276,43276,144579,144579,124379,171244,78847,78847,56621,56621,43276,57921,78049,83040,57407,57407,48691,51937,35000
981,ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,SVU,ATP,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,78187,78187,139096,139096,171719,171719,108377,108556,99952,100486,99115,99115,168065,168065,98510,114642,104049,111767,35000
982,ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,SVU,ATP,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,76754,79383,172223,172223,84211,172465,90761,111206,105463,105463,113166,113166,115819,125066,79658,135199,87408,115203,35000
983,ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,SVU,ATP,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,130500,130500,170064,170064,153275,153275,139021,146102,163878,163878,130500,130500,153201,153201,168294,168294,145124,,35000
984,ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,SVU,ATP,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,169131,169163,169131,169163,169131,169163,169163,169163,169169,169169,,,169142,169163,169163,169163,,,35000
985,BALA,BALAJI COLLEGE OF PHARMACY,PVT,SVU,ATP,"ANANTAPURAM
U",COED,JNTUA,2005,PHM,169131,169131,173540,173540,173554,173554,169163,169163,169169,169169,,169131,169142,169142,169163,169163,,,44100
986,CRIT,"CHIRANJIVI REDDY INST OF ENGG
AND TECHNOLOGY",PVT,SVU,ATP,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,169131,169163,169131,169163,169131,169163,169131,169163,169131,169163,,,169131,169163,169131,169163,,64467,35000
987,CRIT,"CHIRANJIVI REDDY INST OF ENGG
AND TECHNOLOGY",PVT,SVU,ATP,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,169131,169163,173540,173558,173554,173554,169131,169163,169169,169169,,,169142,169163,169163,169163,,,35000
988,CRIT,"CHIRANJIVI REDDY INST OF ENGG
AND TECHNOLOGY",PVT,SVU,ATP,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,151742,151742,151742,151742,151742,151742,151742,151742,151742,151742,151742,151742,151742,151742,151742,151742,,,35000
989,CVRT,"SIR C.V RAMAN INST OF
TECHNOLOGY SCIENCES",PVT,SVU,ATP,TADIPATRI,COED,JNTUA,2009,AIM,162067,162067,170553,170553,162067,173132,162067,162067,165599,165599,162067,162067,167689,167689,162067,162067,124740,167454,35000
990,CVRT,"SIR C.V RAMAN INST OF
TECHNOLOGY SCIENCES",PVT,SVU,ATP,TADIPATRI,COED,JNTUA,2009,CSE,105475,105475,173433,173433,132302,132302,146520,146520,158238,158238,105475,113625,159869,159869,163293,163293,148947,165448,35000
991,CVRT,"SIR C.V RAMAN INST OF
TECHNOLOGY SCIENCES",PVT,SVU,ATP,TADIPATRI,COED,JNTUA,2009,ECE,165448,165448,172856,172856,165448,165448,165448,165448,165448,165448,165448,165448,165448,169060,165448,165448,,154876,35000
992,CVRT,"SIR C.V RAMAN INST OF
TECHNOLOGY SCIENCES",PVT,SVU,ATP,TADIPATRI,COED,JNTUA,2009,EEE,46769,46769,46769,46769,46769,46769,46769,46769,46769,46769,46769,46769,46769,46769,46769,46769,,,35000
993,CVRT,"SIR C.V RAMAN INST OF
TECHNOLOGY SCIENCES",PVT,SVU,ATP,TADIPATRI,COED,JNTUA,2009,MEC,169131,169131,173540,173540,173554,173554,169163,169163,169169,169169,,169131,169142,169142,169163,169163,,,35000
994,GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001,CAI,128178,128178,172096,172096,128178,171615,145312,145312,128945,129360,128178,166202,143505,156791,130394,142692,121626,128049,41000
995,GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001,CIV,169131,169163,169131,169163,169131,169163,169163,169163,169131,169163,,,169142,169163,169163,169163,,,41000
996,GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001,CSC,104062,104062,170434,172065,104062,104062,122079,122079,156618,156618,104062,104062,143777,143777,132493,132493,131002,143081,41000
997,GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001,CSD,76129,76129,161342,161342,80756,87646,124220,131887,110450,162274,76129,76129,137863,137863,113706,113706,86329,102774,41000
998,GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001,CSE,48745,48745,129441,156972,128464,128464,63347,72339,88924,88924,146276,146276,87674,115000,61836,65932,64131,68366,41000
999,GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001,ECE,88466,101284,171020,171093,129572,129572,136822,136822,132038,145312,162387,163885,161105,163851,139355,156098,134435,137781,41000
1000,GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001,EEE,163226,163226,173209,173209,163226,163226,163226,167286,166274,166314,163226,163226,169142,169142,163226,163226,158966,155906,41000
1001,GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001,MEC,169131,169163,173540,173558,169131,169163,169163,169163,169169,169169,,,169142,169163,169163,169163,,,41000
1002,JNTA,"JNTUA COLLEGE OF ENGG.
ANANTAPURAMU",UNIV,SVU,ATP,"ANANTAPURAM
U",COED,JNTUA,1946,CHE,93256,93256,147453,165392,173099,173099,160374,160374,158814,166327,93256,93256,139355,142126,110358,132302,117030,142489,10000
1003,JNTA,"JNTUA COLLEGE OF ENGG.
ANANTAPURAMU",UNIV,SVU,ATP,"ANANTAPURAM
U",COED,JNTUA,1946,CIV,45592,52170,66412,116611,67820,67820,91732,91732,59746,75262,45592,52170,64711,64711,80520,80520,167938,55367,10000
1004,JNTA,"JNTUA COLLEGE OF ENGG.
ANANTAPURAMU",UNIV,SVU,ATP,"ANANTAPURAM
U",COED,JNTUA,1946,CSE,7839,7839,10615,13039,7839,7839,8956,8956,9262,9262,7839,7839,7839,7839,7839,7839,5694,3760,10000
1005,JNTA,"JNTUA COLLEGE OF ENGG.
ANANTAPURAMU",UNIV,SVU,ATP,"ANANTAPURAM
U",COED,JNTUA,1946,ECE,14947,15656,19460,19460,23882,23882,14959,15656,17712,17712,14947,113657,15184,15656,14947,15656,10713,19308,10000
